Date,Open,High,Low,Close
01/11/2022,"2.0077","2.0200","2.0050","2.0093"
01/10/2022,"2.0046","2.0120","2.0027","2.0072"
01/07/2022,"2.0055","2.0099","2.0013","2.0052"
01/06/2022,"1.9947","2.0080","1.9932","2.0052"
01/05/2022,"1.9871","1.9963","1.9820","1.9946"
01/04/2022,"1.9857","1.9941","1.9809","1.9872"
01/03/2022,"1.9804","1.9879","1.9729","1.9862"
12/31/2021,"1.9756","1.9807","1.9712","1.9782"
12/30/2021,"1.9750","1.9789","1.9703","1.9760"
12/29/2021,"1.9760","1.9783","1.9713","1.9753"
12/28/2021,"1.9731","1.9778","1.9695","1.9740"
12/27/2021,"1.9624","1.9769","1.9600","1.9721"
12/24/2021,"1.9647","1.9696","1.9603","1.9641"
12/23/2021,"1.9607","1.9741","1.9557","1.9651"
12/22/2021,"1.9597","1.9660","1.9569","1.9606"
12/21/2021,"1.9672","1.9696","1.9579","1.9598"
12/20/2021,"1.9603","1.9705","1.9595","1.9671"
12/17/2021,"1.9585","1.9693","1.9582","1.9647"
12/16/2021,"1.9582","1.9618","1.9458","1.9590"
12/15/2021,"1.9613","1.9699","1.9535","1.9546"
12/14/2021,"1.9562","1.9629","1.9510","1.9622"
12/13/2021,"1.9465","1.9637","1.9453","1.9568"
12/10/2021,"1.9457","1.9532","1.9436","1.9528"
12/09/2021,"1.9391","1.9481","1.9355","1.9454"
12/08/2021,"1.9507","1.9557","1.9374","1.9392"
12/07/2021,"1.9646","1.9694","1.9495","1.9499"
12/06/2021,"1.9631","1.9671","1.9536","1.9643"
12/03/2021,"1.9516","1.9626","1.9483","1.9609"
12/02/2021,"1.9505","1.9596","1.9461","1.9509"
12/01/2021,"1.9499","1.9520","1.9395","1.9495"
11/30/2021,"1.9496","1.9638","1.9452","1.9497"
11/29/2021,"1.9504","1.9593","1.9497","1.9509"
11/26/2021,"1.9421","1.9612","1.9416","1.9546"
11/25/2021,"1.9382","1.9464","1.9352","1.9420"
11/24/2021,"1.9253","1.9431","1.9230","1.9388"
11/23/2021,"1.9251","1.9337","1.9180","1.9249"
11/22/2021,"1.9184","1.9273","1.9143","1.9253"
11/19/2021,"1.9150","1.9235","1.9138","1.9202"
11/18/2021,"1.9274","1.9292","1.9129","1.9153"
11/17/2021,"1.9205","1.9292","1.9153","1.9277"
11/16/2021,"1.9038","1.9217","1.9016","1.9209"
